REGION,TECHNOLOGY,VALUE
RE1,CA_DEMINDNGSFURCSS,999999.0
RE1,CA_DEMINDNGSFUR_HIG,999999.0
RE1,CA_DEMINDNGSFUR_LOW,999999.0
RE1,CA_DEMINDNGSFUR_MID,999999.0
RE1,CA_DEMINDWASBOI_HIG,999999.0
RE1,CA_DEMINDWASBOI_LOW,999999.0
RE1,CA_DEMINDWASBOI_MID,999999.0
RE1,CA_DEMINDWASFUR_HIG,999999.0
RE1,CA_DEMINDWASFUR_LOW,999999.0
RE1,CA_DEMINDWASFUR_MID,999999.0
RE1,CA_DEMMINIDSL,999999.0
RE1,CA_DEMMINIELC,999999.0
RE1,CA_DEMMINIGSL,999999.0
RE1,CA_DEMMININGS,999999.0
RE1,CA_DEMNGSAUT,999999.0
RE1,CA_DEMNSEELC,999999.0
RE1,CA_DEMRESBGSCKN_MID_RUR,999999.0
RE1,CA_DEMRESELCAIR_PAR_HIG_RUR,999999.0
RE1,CA_DEMRESELCAIR_PAR_HIG_URB,999999.0
RE1,CA_DEMRESELCAIR_PAR_LOW_RUR,999999.0
RE1,CA_DEMRESELCAIR_PAR_LOW_URB,999999.0
RE1,CA_DEMRESELCAIR_PAR_MID_RUR,999999.0
RE1,CA_DEMRESELCAIR_PAR_MID_URB,999999.0
RE1,CA_DEMRESELCAIR_POR_HIG_RUR,999999.0
RE1,CA_DEMRESELCAIR_POR_HIG_URB,999999.0
RE1,CA_DEMRESELCAIR_POR_LOW_RUR,999999.0
RE1,CA_DEMRESELCAIR_POR_LOW_URB,999999.0
RE1,CA_DEMRESELCAIR_POR_MID_RUR,999999.0
RE1,CA_DEMRESELCAIR_POR_MID_URB,999999.0
RE1,CA_DEMRESELCAIR_SPL_HIG_RUR,999999.0
RE1,CA_DEMRESELCAIR_SPL_HIG_URB,999999.0
RE1,CA_DEMRESELCAIR_SPL_LOW_RUR,999999.0
RE1,CA_DEMRESELCAIR_SPL_LOW_URB,999999.0
RE1,CA_DEMRESELCAIR_SPL_MID_RUR,999999.0
RE1,CA_DEMRESELCAIR_SPL_MID_URB,999999.0
RE1,CA_DEMRESELCCKN_HIG_RUR,999999.0
RE1,CA_DEMRESELCCKN_HIG_URB,999999.0
RE1,CA_DEMRESELCCKN_LOW_RUR,999999.0
RE1,CA_DEMRESELCCKN_LOW_URB,999999.0
RE1,CA_DEMRESELCCKN_MID_RUR,999999.0
RE1,CA_DEMRESELCCKN_MID_URB,999999.0
RE1,CA_DEMRESELCFAN_HIG_RUR,999999.0
RE1,CA_DEMRESELCFAN_HIG_URB,999999.0
RE1,CA_DEMRESELCFAN_LOW_RUR,999999.0
RE1,CA_DEMRESELCFAN_LOW_URB,999999.0
RE1,CA_DEMRESELCFAN_MID_RUR,999999.0
RE1,CA_DEMRESELCFAN_MID_URB,999999.0
RE1,CA_DEMRESELCILU_HIG_RUR,999999.0
RE1,CA_DEMRESELCILU_HIG_URB,999999.0
RE1,CA_DEMRESELCILU_INC_RUR,999999.0
RE1,CA_DEMRESELCILU_INC_URB,999999.0
RE1,CA_DEMRESELCILU_LFC_RUR,999999.0
RE1,CA_DEMRESELCILU_LFC_URB,999999.0
RE1,CA_DEMRESELCILU_LOW_RUR,999999.0
RE1,CA_DEMRESELCILU_LOW_URB,999999.0
RE1,CA_DEMRESELCILU_MID_RUR,999999.0
RE1,CA_DEMRESELCILU_MID_URB,999999.0
RE1,CA_DEMRESELCOTH_HIG_RUR,999999.0
RE1,CA_DEMRESELCOTH_HIG_URB,999999.0
RE1,CA_DEMRESELCOTH_LOW_RUR,999999.0
RE1,CA_DEMRESELCOTH_LOW_URB,999999.0
RE1,CA_DEMRESELCOTH_MID_RUR,999999.0
RE1,CA_DEMRESELCOTH_MID_URB,999999.0
RE1,CA_DEMRESELCREF_HIG_RUR,999999.0
RE1,CA_DEMRESELCREF_HIG_URB,999999.0
RE1,CA_DEMRESELCREF_LOW_RUR,999999.0
RE1,CA_DEMRESELCREF_LOW_URB,999999.0
RE1,CA_DEMRESELCREF_MID_RUR,999999.0
RE1,CA_DEMRESELCREF_MID_URB,999999.0
RE1,CA_DEMRESELCTV_CRT_RUR,999999.0
RE1,CA_DEMRESELCTV_CRT_URB,999999.0
RE1,CA_DEMRESELCTV_HIG_RUR,999999.0
RE1,CA_DEMRESELCTV_HIG_URB,999999.0
RE1,CA_DEMRESELCTV_LOW_RUR,999999.0
RE1,CA_DEMRESELCTV_LOW_URB,999999.0
RE1,CA_DEMRESELCTV_MID_RUR,999999.0
RE1,CA_DEMRESELCTV_MID_URB,999999.0
RE1,CA_DEMRESELCWHT_DUC_HIG_RUR,999999.0
RE1,CA_DEMRESELCWHT_DUC_HIG_URB,999999.0
RE1,CA_DEMRESELCWHT_DUC_LOW_RUR,999999.0
RE1,CA_DEMRESELCWHT_DUC_LOW_URB,999999.0
RE1,CA_DEMRESELCWHT_DUC_MID_RUR,999999.0
RE1,CA_DEMRESELCWHT_DUC_MID_URB,999999.0
RE1,CA_DEMRESELCWHT_PAS_HIG_RUR,999999.0
RE1,CA_DEMRESELCWHT_PAS_HIG_URB,999999.0
RE1,CA_DEMRESELCWHT_PAS_LOW_RUR,999999.0
RE1,CA_DEMRESELCWHT_PAS_LOW_URB,999999.0
RE1,CA_DEMRESELCWHT_PAS_MID_RUR,999999.0
RE1,CA_DEMRESELCWHT_PAS_MID_URB,999999.0
RE1,CA_DEMRESELCWHT_TAN_HIG_RUR,999999.0
RE1,CA_DEMRESELCWHT_TAN_HIG_URB,999999.0
RE1,CA_DEMRESELCWHT_TAN_LOW_RUR,999999.0
RE1,CA_DEMRESELCWHT_TAN_LOW_URB,999999.0
RE1,CA_DEMRESELCWHT_TAN_MID_RUR,999999.0
RE1,CA_DEMRESELCWHT_TAN_MID_URB,999999.0
RE1,CA_DEMRESELCWSH_HIG_RUR,999999.0
RE1,CA_DEMRESELCWSH_HIG_URB,999999.0
RE1,CA_DEMRESELCWSH_LOW_RUR,999999.0
RE1,CA_DEMRESELCWSH_LOW_URB,999999.0
RE1,CA_DEMRESELCWSH_MID_RUR,999999.0
RE1,CA_DEMRESELCWSH_MID_URB,999999.0
RE1,CA_DEMRESLPGCKN_HIG_RUR,999999.0
RE1,CA_DEMRESLPGCKN_HIG_URB,999999.0
RE1,CA_DEMRESLPGCKN_LOW_RUR,999999.0
RE1,CA_DEMRESLPGCKN_LOW_URB,999999.0
RE1,CA_DEMRESLPGCKN_MID_RUR,999999.0
RE1,CA_DEMRESLPGCKN_MID_URB,999999.0
RE1,CA_DEMRESNGSCKN_HIG_RUR,999999.0
RE1,CA_DEMRESNGSCKN_HIG_URB,999999.0
RE1,CA_DEMRESNGSCKN_LOW_RUR,999999.0
RE1,CA_DEMRESNGSCKN_LOW_URB,999999.0
RE1,CA_DEMRESNGSCKN_MID_RUR,999999.0
RE1,CA_DEMRESNGSCKN_MID_URB,999999.0
RE1,CA_DEMRESNGSWHT_FOR_HIG_RUR,999999.0
RE1,CA_DEMRESNGSWHT_FOR_HIG_URB,999999.0
RE1,CA_DEMRESNGSWHT_FOR_LOW_RUR,999999.0
RE1,CA_DEMRESNGSWHT_FOR_LOW_URB,999999.0
RE1,CA_DEMRESNGSWHT_FOR_MID_RUR,999999.0
RE1,CA_DEMRESNGSWHT_FOR_MID_URB,999999.0
RE1,CA_DEMRESNGSWHT_NAT_HIG_RUR,999999.0
RE1,CA_DEMRESNGSWHT_NAT_HIG_URB,999999.0
RE1,CA_DEMRESNGSWHT_NAT_LOW_RUR,999999.0
RE1,CA_DEMRESNGSWHT_NAT_LOW_URB,999999.0
RE1,CA_DEMRESNGSWHT_NAT_MID_RUR,999999.0
RE1,CA_DEMRESNGSWHT_NAT_MID_URB,999999.0
RE1,CA_DEMRESWOOCKN_HIG_RUR,999999.0
RE1,CA_DEMRESWOOCKN_HIG_URB,999999.0
RE1,CA_DEMRESWOOCKN_LOW_RUR,999999.0
RE1,CA_DEMRESWOOCKN_LOW_URB,999999.0
RE1,CA_DEMRESWOOCKN_MID_RUR,999999.0
RE1,CA_DEMRESWOOCKN_MID_URB,999999.0
RE1,CA_DEMRES_MEDPVA_URB,999999.0
RE1,CA_DEMTERBGSCKN_HIG,999999.0
RE1,CA_DEMTERBGSCKN_LOW,999999.0
RE1,CA_DEMTERBGSCKN_MID,999999.0
RE1,CA_DEMTERELCACL_HIG,999999.0
RE1,CA_DEMTERELCACL_LOW,999999.0
RE1,CA_DEMTERELCACL_MID,999999.0
RE1,CA_DEMTERELCAIR_CEN_HIG,999999.0
RE1,CA_DEMTERELCAIR_CEN_LOW,999999.0
RE1,CA_DEMTERELCAIR_CEN_MID,999999.0
RE1,CA_DEMTERELCAIR_SPL_HIG,999999.0
RE1,CA_DEMTERELCAIR_SPL_LOW,999999.0
RE1,CA_DEMTERELCAIR_SPL_MID,999999.0
RE1,CA_DEMTERELCCKN_HIG,999999.0
RE1,CA_DEMTERELCCKN_LOW,999999.0
RE1,CA_DEMTERELCCKN_MID,999999.0
RE1,CA_DEMTERELCDATA,999999.0
RE1,CA_DEMTERELCFAN_HIG,999999.0
RE1,CA_DEMTERELCFAN_LOW,999999.0
RE1,CA_DEMTERELCFAN_MID,999999.0
RE1,CA_DEMTERELCILU_CIA,999999.0
RE1,CA_DEMTERELCILU_HAL,999999.0
RE1,CA_DEMTERELCILU_HIG,999999.0
RE1,CA_DEMTERELCILU_LFC,999999.0
RE1,CA_DEMTERELCILU_LOW,999999.0
RE1,CA_DEMTERELCILU_MID,999999.0
RE1,CA_DEMTERELCILU_VAP,999999.0
RE1,CA_DEMTERELCMPW_HIG,999999.0
RE1,CA_DEMTERELCMPW_LOW,999999.0
RE1,CA_DEMTERELCMPW_MID,999999.0
RE1,CA_DEMTERELCOTH_HIG,999999.0
RE1,CA_DEMTERELCOTH_LOW,999999.0
RE1,CA_DEMTERELCOTH_MID,999999.0
RE1,CA_DEMTERELCREF_AUC_HIG,999999.0
RE1,CA_DEMTERELCREF_AUC_LOW,999999.0
RE1,CA_DEMTERELCREF_AUC_MID,999999.0
RE1,CA_DEMTERELCREF_CEN_HIG,999999.0
RE1,CA_DEMTERELCREF_CEN_LOW,999999.0
RE1,CA_DEMTERELCREF_CEN_MID,999999.0
RE1,CA_DEMTERLPGCKN_HIG,999999.0
RE1,CA_DEMTERLPGCKN_LOW,999999.0
RE1,CA_DEMTERLPGCKN_MID,999999.0
RE1,CA_DEMTERNGSCKN_HIG,999999.0
RE1,CA_DEMTERNGSCKN_LOW,999999.0
RE1,CA_DEMTERNGSCKN_MID,999999.0
RE1,CA_DEMTRADSLBOT,99999.0
RE1,CA_DEMTRADSLBUS_ART,99999.0
RE1,CA_DEMTRADSLBUS_BIA,99999.0
RE1,CA_DEMTRADSLBUS_IMU,99999.0
RE1,CA_DEMTRADSLBUS_URB,99999.0
RE1,CA_DEMTRADSLFWD,99999.0
RE1,CA_DEMTRADSLLDV,99999.0
RE1,CA_DEMTRADSLMIC,99999.0
RE1,CA_DEMTRADSLSHP,99999.0
RE1,CA_DEMTRADSLSTT,99999.0
RE1,CA_DEMTRADSLTAX,99999.0
RE1,CA_DEMTRADSLTCK_C2P,99999.0
RE1,CA_DEMTRADSLTCK_CSG,99999.0
RE1,CA_DEMTRAELCBOT,99999.0
RE1,CA_DEMTRAELCBUS_ART,99999.0
RE1,CA_DEMTRAELCBUS_BIA,99999.0
RE1,CA_DEMTRAELCBUS_IMU,99999.0
RE1,CA_DEMTRAELCBUS_URB,99999.0
RE1,CA_DEMTRAELCFWD,99999.0
RE1,CA_DEMTRAELCLDV,99999.0
RE1,CA_DEMTRAELCMIC,99999.0
RE1,CA_DEMTRAELCMTC,999999.0
RE1,CA_DEMTRAELCSTT,99999.0
RE1,CA_DEMTRAELCTAX,99999.0
RE1,CA_DEMTRAELCTCK_C2P,99999.0
RE1,CA_DEMTRAELCTCK_CSG,99999.0
RE1,CA_DEMTRAFOLSHP,99999.0
RE1,CA_DEMTRAGSLBOT,99999.0
RE1,CA_DEMTRAGSLBUS_IMU,99999.0
RE1,CA_DEMTRAGSLBUS_URB,999999.0
RE1,CA_DEMTRAGSLFWD,99999.0
RE1,CA_DEMTRAGSLLDV,99999.0
RE1,CA_DEMTRAGSLMIC,99999.0
RE1,CA_DEMTRAGSLMTC,999999.0
RE1,CA_DEMTRAGSLSTT,99999.0
RE1,CA_DEMTRAGSLTAX,99999.0
RE1,CA_DEMTRAGSLTCK_C2P,99999.0
RE1,CA_DEMTRAHDGBUS_IMU,99999.0
RE1,CA_DEMTRAHDGBUS_URB,99999.0
RE1,CA_DEMTRAHDGFWD,99999.0
RE1,CA_DEMTRAHDGLDV,99999.0
RE1,CA_DEMTRAHDGMIC,99999.0
RE1,CA_DEMTRAHDGSTT,99999.0
RE1,CA_DEMTRAHDGTAX,99999.0
RE1,CA_DEMTRAHDGTCK_CSG,99999.0
RE1,CA_DEMTRAHEVFWD,99999.0
RE1,CA_DEMTRAHEVLDV,99999.0
RE1,CA_DEMTRAJETAVI,99999.0
RE1,CA_DEMTRAJETSAFAVI,99999.0
RE1,CA_DEMTRANGSBUS_ART,99999.0
RE1,CA_DEMTRANGSBUS_BIA,99999.0
RE1,CA_DEMTRANGSBUS_IMU,99999.0
RE1,CA_DEMTRANGSBUS_URB,99999.0
RE1,CA_DEMTRANGSFWD,99999.0
RE1,CA_DEMTRANGSLDV,99999.0
RE1,CA_DEMTRANGSMIC,99999.0
RE1,CA_DEMTRANGSSTT,99999.0
RE1,CA_DEMTRANGSTAX,99999.0
RE1,CA_DEMTRANGSTCK_C2P,99999.0
RE1,CA_DEMTRANGSTCK_CSG,99999.0
RE1,CA_DEMTRAPHEVFWD,99999.0
RE1,CA_DEMTRAPHEVLDV,99999.0
RE1,CA_DEMTRAPHEVTAX,99999.0
RE1,CA_EXPCOA,999999.0
RE1,CA_EXPOIL_1LIV,999999.0
RE1,CA_EXPOIL_2MED,999999.0
RE1,CA_EXPOIL_3PES,999999.0
RE1,CA_IMPBET,999999.0
RE1,CA_IMPDSL,999999.0
RE1,CA_IMPFOL,999999.0
RE1,CA_IMPGSL,999999.0
RE1,CA_IMPJET,999999.0
RE1,CA_IMPLNG,999999.0
RE1,CA_IMPLPG,999999.0
RE1,CA_IMPOIL_1LIV,999999.0
RE1,CA_IMPOIL_2MED,999999.0
RE1,CA_IMPOIL_3PES,999999.0
RE1,CA_IMPURN,999999.0
RE1,CA_MINAFR,999999.0
RE1,CA_MINCOA,122958.0
RE1,CA_MINNGS,1212.278423712469
RE1,CA_MINOIL_1LIV,999999.0
RE1,CA_MINOIL_2MED,999999.0
RE1,CA_MINOIL_3PES,999999.0
RE1,CA_MINOPL,999999.0
RE1,CA_MINWAS,999999.0
RE1,CA_MINWAS_ORG,999999.0
RE1,CA_MINWOO,999999.0
RE1,CA_PWRAFR,999999.0
RE1,CA_PWRBGS,999999.0
RE1,CA_PWRCOA,999999.0
RE1,CA_PWRCOACCS,999999.0
RE1,CA_PWRCSP,999999.0
RE1,CA_PWRDIST,999999.0
RE1,CA_PWRFOL,999999.0
RE1,CA_PWRHYDDAM,999999.0
RE1,CA_PWRHYDROR,999999.0
RE1,CA_PWRLPG,999999.0
RE1,CA_PWRNGSCCS,999999.0
RE1,CA_PWRNGS_CC,999999.0
RE1,CA_PWRNGS_CS,999999.0
RE1,CA_PWRNUC,999999.0
RE1,CA_PWRSOLRTP,999999.0
RE1,CA_PWRSOLUGE,999999.0
RE1,CA_PWRSOLUGE_BAT,999999.0
RE1,CA_PWRSOLUPE,999999.0
RE1,CA_PWRTRN,999999.0
RE1,CA_PWRWAS,999999.0
RE1,CA_PWRWNDOFS_FIX,999999.0
RE1,CA_PWRWNDOFS_FLO,999999.0
RE1,CA_PWRWNDONS,999999.0
RE1,CA_TYDBDL,999999.0
RE1,CA_TYDBET,999999.0
RE1,CA_TYDDSL,999999.0
RE1,CA_TYDGSL,999999.0
RE1,CA_TYDJET,999999.0
RE1,CA_TYDLPG,999999.0
RE1,CA_TYDNGS,999999.0
RE1,CA_UPSALK,999999.0
RE1,CA_UPSBDB,999999.0
RE1,CA_UPSBDL,999999.0
RE1,CA_UPSBGB,999999.0
RE1,CA_UPSBGS,999999.0
RE1,CA_UPSBJS,999999.0
RE1,CA_UPSBMET,999999.0
RE1,CA_UPSBMETL,999999.0
RE1,CA_UPSEVC,999999.0
RE1,CA_UPSEV_FC,999999.0
RE1,CA_UPSHDGRST,999999.0
RE1,CA_UPSPEM,999999.0
RE1,CA_UPSREF,999999.0
RE1,CA_UPSREG,99999.0
RE1,CA_UPSSAF,999999.0
RE1,CA_UPSSMR,999999.0
RE1,CA_UPSSMRCCS,999999.0
RE1,IN_BACKSTOP_AGFELC,999999.0
RE1,IN_BACKSTOP_AGFHEA,999999.0
RE1,IN_BACKSTOP_RESCLIM,999999.0
RE1,IN_BACKSTOP_RESDHT,999999.0
RE1,IN_BACKSTOP_RESOTH,999999.0
RE1,IN_BACKSTOP_RESREF,999999.0
RE1,IN_BACKSTOP_TERCLIM_CEN,999999.0
RE1,IN_BACKSTOP_TERCLIM_FAN,999999.0
RE1,IN_BACKSTOP_TERCLIM_SPL,999999.0
RE1,IN_BACKSTOP_TERDHT,999999.0
RE1,IN_BACKSTOP_TEROTH,999999.0
RE1,IN_BACKSTOP_TERREF_AUC,999999.0
RE1,IN_BACKSTOP_TERREF_CEN,999999.0
RE1,IN_BACKSTOP_TRAAVI,999999.0
RE1,IN_BACKSTOP_TRAFWD,999999.0
RE1,IN_BACKSTOP_TRALDV,999999.0
RE1,IN_BACKSTOP_TRAMIC,999999.0
RE1,IN_BACKSTOP_TRAMRT,999999.0
RE1,IN_BACKSTOP_TRAMTC,999999.0
RE1,IN_BACKSTOP_TRATAX,999999.0
RE1,IN_BACKSTOP_TRATCK,999999.0
RE1,IN_DEMAGFDSL,999999.0
RE1,IN_DEMAGFELC,999999.0
RE1,IN_DEMAGFGSL,999999.0
RE1,IN_DEMAGFWOO,999999.0
RE1,IN_DEMOTHDSL,999999.0
RE1,IN_DEMOTHELC,999999.0
RE1,IN_DEMOTHGSL,999999.0
RE1,IN_DEMRESELCAIR_PAR_HIG,999999.0
RE1,IN_DEMRESELCAIR_PAR_LOW,999999.0
RE1,IN_DEMRESELCAIR_PAR_MID,999999.0
RE1,IN_DEMRESELCAIR_POR_HIG,999999.0
RE1,IN_DEMRESELCAIR_POR_LOW,999999.0
RE1,IN_DEMRESELCAIR_POR_MID,999999.0
RE1,IN_DEMRESELCAIR_SPL_HIG,999999.0
RE1,IN_DEMRESELCAIR_SPL_LOW,999999.0
RE1,IN_DEMRESELCAIR_SPL_MID,999999.0
RE1,IN_DEMRESELCCKN_HIG,999999.0
RE1,IN_DEMRESELCCKN_LOW,999999.0
RE1,IN_DEMRESELCCKN_MID,999999.0
RE1,IN_DEMRESELCFAN_HIG,999999.0
RE1,IN_DEMRESELCFAN_LOW,999999.0
RE1,IN_DEMRESELCFAN_MID,999999.0
RE1,IN_DEMRESELCOTH_HIG,999999.0
RE1,IN_DEMRESELCOTH_LOW,999999.0
RE1,IN_DEMRESELCOTH_MID,999999.0
RE1,IN_DEMRESELCREF_HIG,999999.0
RE1,IN_DEMRESELCREF_LOW,999999.0
RE1,IN_DEMRESELCREF_MID,999999.0
RE1,IN_DEMRESLPGCKN_HIG,999999.0
RE1,IN_DEMRESLPGCKN_LOW,999999.0
RE1,IN_DEMRESLPGCKN_MID,999999.0
RE1,IN_DEMRESWOOCKN_HIG,999999.0
RE1,IN_DEMRESWOOCKN_LOW,999999.0
RE1,IN_DEMRESWOOCKN_MID,999999.0
RE1,IN_DEMTERELCAIR_CEN_HIG,999999.0
RE1,IN_DEMTERELCAIR_CEN_LOW,999999.0
RE1,IN_DEMTERELCAIR_CEN_MID,999999.0
RE1,IN_DEMTERELCAIR_SPL_HIG,999999.0
RE1,IN_DEMTERELCAIR_SPL_LOW,999999.0
RE1,IN_DEMTERELCAIR_SPL_MID,999999.0
RE1,IN_DEMTERELCCKN_HIG,999999.0
RE1,IN_DEMTERELCCKN_LOW,999999.0
RE1,IN_DEMTERELCCKN_MID,999999.0
RE1,IN_DEMTERELCFAN_HIG,999999.0
RE1,IN_DEMTERELCFAN_LOW,999999.0
RE1,IN_DEMTERELCFAN_MID,999999.0
RE1,IN_DEMTERELCOTH_HIG,999999.0
RE1,IN_DEMTERELCOTH_LOW,999999.0
RE1,IN_DEMTERELCOTH_MID,999999.0
RE1,IN_DEMTERELCREF_AUC_HIG,999999.0
RE1,IN_DEMTERELCREF_AUC_LOW,999999.0
RE1,IN_DEMTERELCREF_AUC_MID,999999.0
RE1,IN_DEMTERELCREF_CEN_HIG,999999.0
RE1,IN_DEMTERELCREF_CEN_LOW,999999.0
RE1,IN_DEMTERELCREF_CEN_MID,999999.0
RE1,IN_DEMTERLPGCKN_HIG,999999.0
RE1,IN_DEMTERLPGCKN_LOW,999999.0
RE1,IN_DEMTERLPGCKN_MID,999999.0
RE1,IN_DEMTRADSLFWD,99999.0
RE1,IN_DEMTRADSLLDV,99999.0
RE1,IN_DEMTRADSLMIC,99999.0
RE1,IN_DEMTRADSLSHP,99999.0
RE1,IN_DEMTRADSLTAX,99999.0
RE1,IN_DEMTRADSLTCK_C2P,99999.0
RE1,IN_DEMTRADSLTCK_CSG,99999.0
RE1,IN_DEMTRAELCFWD,99999.0
RE1,IN_DEMTRAELCLDV,99999.0
RE1,IN_DEMTRAELCMIC,99999.0
RE1,IN_DEMTRAELCMOT,99999.0
RE1,IN_DEMTRAELCTAX,99999.0
RE1,IN_DEMTRAELCTCK_C2P,99999.0
RE1,IN_DEMTRAELCTCK_CSG,99999.0
RE1,IN_DEMTRAFOLSHP,99999.0
RE1,IN_DEMTRAGSLFWD,99999.0
RE1,IN_DEMTRAGSLLDV,99999.0
RE1,IN_DEMTRAGSLMIC,99999.0
RE1,IN_DEMTRAGSLMOT,99999.0
RE1,IN_DEMTRAGSLTAX,99999.0
RE1,IN_DEMTRAGSLTCK_C2P,99999.0
RE1,IN_DEMTRAHEVFWD,99999.0
RE1,IN_DEMTRAHEVLDV,99999.0
RE1,IN_DEMTRAJETAVI,99999.0
RE1,IN_DEMTRAJETSAFAVI,99999.0
RE1,IN_DEMTRAPHEVFWD,99999.0
RE1,IN_DEMTRAPHEVLDV,99999.0
RE1,IN_DEMTRAPHEVTAX,99999.0
RE1,IN_MINNGS,0.0
RE1,IN_MINWOO,999999.0
RE1,IN_PWRSOLRTP_ZNI,999999.0
RE1,IN_PWRSTD,999999.0
RE1,IN_TYDDSL,999999.0
RE1,IN_TYDGSL,999999.0
RE1,IN_TYDJET,999999.0
RE1,IN_TYDLPG,999999.0
RE1,IN_UPSBJS,999999.0
RE1,IN_UPSEVC,999999.0
RE1,IN_UPSEV_FC,999999.0
RE1,NE_BACKSTOP_AGFELC,999999.0
RE1,NE_BACKSTOP_AGFHEA,999999.0
RE1,NE_BACKSTOP_INDCLIM,999999.0
RE1,NE_BACKSTOP_INDDHT,999999.0
RE1,NE_BACKSTOP_INDIHT,999999.0
RE1,NE_BACKSTOP_INDILU,999999.0
RE1,NE_BACKSTOP_INDMPW,999999.0
RE1,NE_BACKSTOP_INDOTH_COA,999999.0
RE1,NE_BACKSTOP_INDOTH_ELC,999999.0
RE1,NE_BACKSTOP_INDREF,999999.0
RE1,NE_BACKSTOP_NSEELC,999999.0
RE1,NE_BACKSTOP_RESCLIM_RUR,999999.0
RE1,NE_BACKSTOP_RESCLIM_URB,999999.0
RE1,NE_BACKSTOP_RESDHT_RUR,999999.0
RE1,NE_BACKSTOP_RESDHT_URB,999999.0
RE1,NE_BACKSTOP_RESILU_RUR,999999.0
RE1,NE_BACKSTOP_RESILU_URB,999999.0
RE1,NE_BACKSTOP_RESOTH_RUR,999999.0
RE1,NE_BACKSTOP_RESOTH_URB,999999.0
RE1,NE_BACKSTOP_RESREF_RUR,999999.0
RE1,NE_BACKSTOP_RESREF_URB,999999.0
RE1,NE_BACKSTOP_RESTV_RUR,999999.0
RE1,NE_BACKSTOP_RESTV_URB,999999.0
RE1,NE_BACKSTOP_RESWHT_RUR,999999.0
RE1,NE_BACKSTOP_RESWHT_URB,999999.0
RE1,NE_BACKSTOP_RESWSH_RUR,999999.0
RE1,NE_BACKSTOP_RESWSH_URB,999999.0
RE1,NE_BACKSTOP_TERCLIM_CEN,999999.0
RE1,NE_BACKSTOP_TERCLIM_FAN,999999.0
RE1,NE_BACKSTOP_TERCLIM_SPL,999999.0
RE1,NE_BACKSTOP_TERDHT,999999.0
RE1,NE_BACKSTOP_TERIHT,999999.0
RE1,NE_BACKSTOP_TERILU,999999.0
RE1,NE_BACKSTOP_TERMPW,999999.0
RE1,NE_BACKSTOP_TEROTH,999999.0
RE1,NE_BACKSTOP_TERREF_AUC,999999.0
RE1,NE_BACKSTOP_TERREF_CEN,999999.0
RE1,NE_BACKSTOP_TRAAVI,999999.0
RE1,NE_BACKSTOP_TRABUS,999999.0
RE1,NE_BACKSTOP_TRAFWD,999999.0
RE1,NE_BACKSTOP_TRALDV,999999.0
RE1,NE_BACKSTOP_TRAMAS,999999.0
RE1,NE_BACKSTOP_TRAMIC,999999.0
RE1,NE_BACKSTOP_TRAMTC,999999.0
RE1,NE_BACKSTOP_TRARVT,999999.0
RE1,NE_BACKSTOP_TRASTT,999999.0
RE1,NE_BACKSTOP_TRATAX,999999.0
RE1,NE_BACKSTOP_TRATCK,999999.0
RE1,NE_DEMAGFDSL,999999.0
RE1,NE_DEMAGFELC,999999.0
RE1,NE_DEMAGFGSL,999999.0
RE1,NE_DEMAGFNGS,999999.0
RE1,NE_DEMAGFWOO,999999.0
RE1,NE_DEMCONSDSL,999999.0
RE1,NE_DEMCONSELC,999999.0
RE1,NE_DEMCONSGSL,999999.0
RE1,NE_DEMCONSNGS,999999.0
RE1,NE_DEMCOQDSL,999999.0
RE1,NE_DEMCOQELC,999999.0
RE1,NE_DEMCOQGSL,999999.0
RE1,NE_DEMINDAUTBOI,999999.0
RE1,NE_DEMINDAUTFUR,999999.0
RE1,NE_DEMINDBGSBOI_HIG,999999.0
RE1,NE_DEMINDBGSBOI_LOW,999999.0
RE1,NE_DEMINDBGSBOI_MID,999999.0
RE1,NE_DEMINDBGSFUR_HIG,999999.0
RE1,NE_DEMINDBGSFUR_LOW,999999.0
RE1,NE_DEMINDBGSFUR_MID,999999.0
RE1,NE_DEMINDCOABOI_HIG,999999.0
RE1,NE_DEMINDCOABOI_LOW,999999.0
RE1,NE_DEMINDCOABOI_MID,999999.0
RE1,NE_DEMINDCOAFUR_HIG,999999.0
RE1,NE_DEMINDCOAFUR_LOW,999999.0
RE1,NE_DEMINDCOAFUR_MID,999999.0
RE1,NE_DEMINDCOAOTH_LOW,999999.0
RE1,NE_DEMINDDSLBOI_HIG,999999.0
RE1,NE_DEMINDDSLBOI_LOW,999999.0
RE1,NE_DEMINDDSLBOI_MID,999999.0
RE1,NE_DEMINDDSLFUR_HIG,999999.0
RE1,NE_DEMINDDSLFUR_LOW,999999.0
RE1,NE_DEMINDDSLFUR_MID,999999.0
RE1,NE_DEMINDELCAIR_HIG,999999.0
RE1,NE_DEMINDELCAIR_LOW,999999.0
RE1,NE_DEMINDELCAIR_MID,999999.0
RE1,NE_DEMINDELCBOI_HIG,999999.0
RE1,NE_DEMINDELCBOI_LOW,999999.0
RE1,NE_DEMINDELCBOI_MID,999999.0
RE1,NE_DEMINDELCFUR_HIG,999999.0
RE1,NE_DEMINDELCFUR_LOW,999999.0
RE1,NE_DEMINDELCFUR_MID,999999.0
RE1,NE_DEMINDELCILU_HIG,999999.0
RE1,NE_DEMINDELCILU_LOW,999999.0
RE1,NE_DEMINDELCILU_MID,999999.0
RE1,NE_DEMINDELCMPW_HIG,999999.0
