REGION,TECHNOLOGY,VALUE
RE1,CA_DEMRESELCAIR_PAR_LOW_RUR,20.0
RE1,CA_DEMRESELCAIR_PAR_LOW_URB,20.0
RE1,CA_DEMRESELCAIR_PAR_MID_RUR,20.0
RE1,CA_DEMRESELCAIR_PAR_MID_URB,20.0
RE1,CA_DEMRESELCAIR_POR_HIG_RUR,6.0
RE1,CA_DEMRESELCAIR_POR_HIG_URB,6.0
RE1,CA_DEMRESELCAIR_POR_LOW_RUR,6.0
RE1,CA_DEMRESELCAIR_POR_LOW_URB,6.0
RE1,CA_DEMRESELCAIR_POR_MID_RUR,6.0
RE1,CA_DEMRESELCAIR_POR_MID_URB,6.0
RE1,CA_DEMRESELCAIR_SPL_HIG_RUR,12.0
RE1,CA_DEMRESELCAIR_SPL_HIG_URB,12.0
RE1,CA_DEMRESELCAIR_SPL_LOW_RUR,12.0
RE1,CA_DEMRESELCAIR_SPL_LOW_URB,12.0
RE1,CA_DEMRESELCAIR_SPL_MID_RUR,12.0
RE1,CA_DEMRESELCAIR_SPL_MID_URB,12.0
RE1,CA_DEMRESELCCKN_HIG_RUR,20.0
RE1,CA_DEMRESELCCKN_HIG_URB,20.0
RE1,CA_DEMRESELCCKN_LOW_RUR,20.0
RE1,CA_DEMRESELCCKN_LOW_URB,20.0
RE1,CA_DEMRESELCCKN_MID_RUR,20.0
RE1,CA_DEMRESELCCKN_MID_URB,20.0
RE1,CA_DEMRESELCFAN_HIG_RUR,8.0
RE1,CA_DEMRESELCFAN_HIG_URB,8.0
RE1,CA_DEMRESELCFAN_LOW_RUR,8.0
RE1,CA_DEMRESELCFAN_LOW_URB,8.0
RE1,CA_DEMRESELCFAN_MID_RUR,8.0
RE1,CA_DEMRESELCFAN_MID_URB,8.0
RE1,CA_DEMRESELCILU_HIG_RUR,7.0
RE1,CA_DEMRESELCILU_HIG_URB,7.0
RE1,CA_DEMRESELCILU_INC_RUR,7.0
RE1,CA_DEMRESELCILU_INC_URB,7.0
RE1,CA_DEMRESELCILU_LFC_RUR,7.0
RE1,CA_DEMRESELCILU_LFC_URB,7.0
RE1,CA_DEMRESELCILU_LOW_RUR,7.0
RE1,CA_DEMRESELCILU_LOW_URB,7.0
RE1,CA_DEMRESELCILU_MID_RUR,7.0
RE1,CA_DEMRESELCILU_MID_URB,7.0
RE1,CA_DEMRESELCOTH_HIG_RUR,5.0
RE1,CA_DEMRESELCOTH_HIG_URB,5.0
RE1,CA_DEMRESELCOTH_LOW_RUR,5.0
RE1,CA_DEMRESELCOTH_LOW_URB,5.0
RE1,CA_DEMRESELCOTH_MID_RUR,5.0
RE1,CA_DEMRESELCOTH_MID_URB,5.0
RE1,CA_DEMRESELCREF_HIG_RUR,15.0
RE1,CA_DEMRESELCREF_HIG_URB,15.0
RE1,CA_DEMRESELCREF_LOW_RUR,15.0
RE1,CA_DEMRESELCREF_LOW_URB,15.0
RE1,CA_DEMRESELCREF_MID_RUR,15.0
RE1,CA_DEMRESELCREF_MID_URB,15.0
RE1,CA_DEMRESELCTV_CRT_RUR,5.0
RE1,CA_DEMRESELCTV_CRT_URB,5.0
RE1,CA_DEMRESELCTV_HIG_RUR,5.0
RE1,CA_DEMRESELCTV_HIG_URB,5.0
RE1,CA_DEMRESELCTV_LOW_RUR,5.0
RE1,CA_DEMRESELCTV_LOW_URB,5.0
RE1,CA_DEMRESELCTV_MID_RUR,5.0
RE1,CA_DEMRESELCTV_MID_URB,5.0
RE1,CA_DEMRESELCWHT_DUC_HIG_RUR,3.0
RE1,CA_DEMRESELCWHT_DUC_HIG_URB,3.0
RE1,CA_DEMRESELCWHT_DUC_LOW_RUR,3.0
RE1,CA_DEMRESELCWHT_DUC_LOW_URB,3.0
RE1,CA_DEMRESELCWHT_DUC_MID_RUR,3.0
RE1,CA_DEMRESELCWHT_DUC_MID_URB,3.0
RE1,CA_DEMRESELCWHT_PAS_HIG_RUR,10.0
RE1,CA_DEMRESELCWHT_PAS_HIG_URB,10.0
RE1,CA_DEMRESELCWHT_PAS_LOW_RUR,10.0
RE1,CA_DEMRESELCWHT_PAS_LOW_URB,10.0
RE1,CA_DEMRESELCWHT_PAS_MID_RUR,10.0
RE1,CA_DEMRESELCWHT_PAS_MID_URB,10.0
RE1,CA_DEMRESELCWHT_TAN_HIG_RUR,10.0
RE1,CA_DEMRESELCWHT_TAN_HIG_URB,10.0
RE1,CA_DEMRESELCWHT_TAN_LOW_RUR,10.0
RE1,CA_DEMRESELCWHT_TAN_LOW_URB,10.0
RE1,CA_DEMRESELCWHT_TAN_MID_RUR,10.0
RE1,CA_DEMRESELCWHT_TAN_MID_URB,10.0
RE1,CA_DEMRESELCWSH_HIG_RUR,10.0
RE1,CA_DEMRESELCWSH_HIG_URB,10.0
RE1,CA_DEMRESELCWSH_LOW_RUR,10.0
RE1,CA_DEMRESELCWSH_LOW_URB,10.0
RE1,CA_DEMRESELCWSH_MID_RUR,10.0
RE1,CA_DEMRESELCWSH_MID_URB,10.0
RE1,CA_DEMRESLPGCKN_HIG_RUR,20.0
RE1,CA_DEMRESLPGCKN_HIG_URB,20.0
RE1,CA_DEMRESLPGCKN_LOW_RUR,20.0
RE1,CA_DEMRESLPGCKN_LOW_URB,20.0
RE1,CA_DEMRESLPGCKN_MID_RUR,20.0
RE1,CA_DEMRESLPGCKN_MID_URB,20.0
RE1,CA_DEMRESNGSCKN_HIG_RUR,20.0
RE1,CA_DEMRESNGSCKN_HIG_URB,20.0
RE1,CA_DEMRESNGSCKN_LOW_RUR,20.0
RE1,CA_DEMRESNGSCKN_LOW_URB,20.0
RE1,CA_DEMRESNGSCKN_MID_RUR,20.0
RE1,CA_DEMRESNGSCKN_MID_URB,20.0
RE1,CA_DEMRESNGSWHT_FOR_HIG_RUR,10.0
RE1,CA_DEMRESNGSWHT_FOR_HIG_URB,10.0
RE1,CA_DEMRESNGSWHT_FOR_LOW_RUR,10.0
RE1,CA_DEMRESNGSWHT_FOR_LOW_URB,10.0
RE1,CA_DEMRESNGSWHT_FOR_MID_RUR,10.0
RE1,CA_DEMRESNGSWHT_FOR_MID_URB,10.0
RE1,CA_DEMRESNGSWHT_NAT_HIG_RUR,10.0
RE1,CA_DEMRESNGSWHT_NAT_HIG_URB,10.0
RE1,CA_DEMRESNGSWHT_NAT_LOW_RUR,10.0
RE1,CA_DEMRESNGSWHT_NAT_LOW_URB,10.0
RE1,CA_DEMRESNGSWHT_NAT_MID_RUR,10.0
RE1,CA_DEMRESNGSWHT_NAT_MID_URB,10.0
RE1,CA_DEMRESWOOCKN_HIG_RUR,30.0
RE1,CA_DEMRESWOOCKN_HIG_URB,30.0
RE1,CA_DEMRESWOOCKN_LOW_RUR,20.0
RE1,CA_DEMRESWOOCKN_LOW_URB,20.0
RE1,CA_DEMRESWOOCKN_MID_RUR,20.0
RE1,CA_DEMRESWOOCKN_MID_URB,20.0
RE1,CA_DEMRES_MEDPVA_URB,100.0
RE1,CA_DEMTERBGSCKN_HIG,30.0
RE1,CA_DEMTERBGSCKN_LOW,30.0
RE1,CA_DEMTERBGSCKN_MID,30.0
RE1,CA_DEMTERELCACL_HIG,10.0
RE1,CA_DEMTERELCACL_LOW,10.0
RE1,CA_DEMTERELCACL_MID,10.0
RE1,CA_DEMTERELCAIR_CEN_HIG,20.0
RE1,CA_DEMTERELCAIR_CEN_LOW,20.0
RE1,CA_DEMTERELCAIR_CEN_MID,20.0
RE1,CA_DEMTERELCAIR_SPL_HIG,20.0
RE1,CA_DEMTERELCAIR_SPL_LOW,20.0
RE1,CA_DEMTERELCAIR_SPL_MID,20.0
RE1,CA_DEMTERELCCKN_HIG,30.0
RE1,CA_DEMTERELCCKN_LOW,30.0
RE1,CA_DEMTERELCCKN_MID,30.0
RE1,CA_DEMTERELCDATA,35.0
RE1,CA_DEMTERELCFAN_HIG,10.0
RE1,CA_DEMTERELCFAN_LOW,10.0
RE1,CA_DEMTERELCFAN_MID,10.0
RE1,CA_DEMTERELCILU_CIA,2.0
RE1,CA_DEMTERELCILU_HAL,2.0
RE1,CA_DEMTERELCILU_HIG,7.0
RE1,CA_DEMTERELCILU_LFC,2.0
RE1,CA_DEMTERELCILU_LOW,7.0
RE1,CA_DEMTERELCILU_MID,7.0
RE1,CA_DEMTERELCILU_VAP,2.0
RE1,CA_DEMTERELCMPW_HIG,20.0
RE1,CA_DEMTERELCMPW_LOW,20.0
RE1,CA_DEMTERELCMPW_MID,20.0
RE1,CA_DEMTERELCOTH_HIG,5.0
RE1,CA_DEMTERELCOTH_LOW,5.0
RE1,CA_DEMTERELCOTH_MID,5.0
RE1,CA_DEMTERELCREF_AUC_HIG,15.0
RE1,CA_DEMTERELCREF_AUC_LOW,15.0
RE1,CA_DEMTERELCREF_AUC_MID,15.0
RE1,CA_DEMTERELCREF_CEN_HIG,20.0
RE1,CA_DEMTERELCREF_CEN_LOW,20.0
RE1,CA_DEMTERELCREF_CEN_MID,20.0
RE1,CA_DEMTERLPGCKN_HIG,30.0
RE1,CA_DEMTERLPGCKN_LOW,30.0
RE1,CA_DEMTERLPGCKN_MID,30.0
RE1,CA_DEMTERNGSCKN_HIG,30.0
RE1,CA_DEMTERNGSCKN_LOW,30.0
RE1,CA_DEMTERNGSCKN_MID,30.0
RE1,CA_DEMTRADSLBOT,25.0
RE1,CA_DEMTRADSLBUS_ART,32.0
RE1,CA_DEMTRADSLBUS_BIA,32.0
RE1,CA_DEMTRADSLBUS_IMU,25.0
RE1,CA_DEMTRADSLBUS_URB,32.0
RE1,CA_DEMTRADSLFWD,20.0
RE1,CA_DEMTRADSLLDV,20.0
RE1,CA_DEMTRADSLMIC,25.0
RE1,CA_DEMTRADSLSHP,35.0
RE1,CA_DEMTRADSLSTT,30.0
RE1,CA_DEMTRADSLTAX,20.0
RE1,CA_DEMTRADSLTCK_C2P,34.0
RE1,CA_DEMTRADSLTCK_CSG,34.0
RE1,CA_DEMTRAELCBOT,25.0
RE1,CA_DEMTRAELCBUS_ART,32.0
RE1,CA_DEMTRAELCBUS_BIA,32.0
RE1,CA_DEMTRAELCBUS_IMU,25.0
RE1,CA_DEMTRAELCBUS_URB,32.0
RE1,CA_DEMTRAELCFWD,20.0
RE1,CA_DEMTRAELCLDV,20.0
RE1,CA_DEMTRAELCMIC,25.0
RE1,CA_DEMTRAELCMOT,12.0
RE1,CA_DEMTRAELCSTT,30.0
RE1,CA_DEMTRAELCTAX,20.0
RE1,CA_DEMTRAELCTCK_C2P,34.0
RE1,CA_DEMTRAELCTCK_CSG,34.0
RE1,CA_DEMTRAFOLSHP,30.0
RE1,CA_DEMTRAGSLBOT,25.0
RE1,CA_DEMTRAGSLBUS_IMU,25.0
RE1,CA_DEMTRAGSLBUS_URB,32.0
RE1,CA_DEMTRAGSLFWD,20.0
RE1,CA_DEMTRAGSLLDV,20.0
RE1,CA_DEMTRAGSLMIC,25.0
RE1,CA_DEMTRAGSLMOT,12.0
RE1,CA_DEMTRAGSLSTT,30.0
RE1,CA_DEMTRAGSLTAX,20.0
RE1,CA_DEMTRAGSLTCK_C2P,34.0
RE1,CA_DEMTRAHDGBUS_IMU,25.0
RE1,CA_DEMTRAHDGBUS_URB,32.0
RE1,CA_DEMTRAHDGFWD,20.0
RE1,CA_DEMTRAHDGLDV,20.0
RE1,CA_DEMTRAHDGMIC,25.0
RE1,CA_DEMTRAHDGSTT,30.0
RE1,CA_DEMTRAHDGTAX,20.0
RE1,CA_DEMTRAHDGTCK_CSG,34.0
RE1,CA_DEMTRAHEVFWD,20.0
RE1,CA_DEMTRAHEVLDV,20.0
RE1,CA_DEMTRAJETAVI,35.0
RE1,CA_DEMTRAJETSAFAVI,35.0
RE1,CA_DEMTRANGSBUS_ART,32.0
RE1,CA_DEMTRANGSBUS_BIA,32.0
RE1,CA_DEMTRANGSBUS_IMU,25.0
RE1,CA_DEMTRANGSBUS_URB,32.0
RE1,CA_DEMTRANGSFWD,20.0
RE1,CA_DEMTRANGSLDV,20.0
RE1,CA_DEMTRANGSMIC,25.0
RE1,CA_DEMTRANGSSTT,30.0
RE1,CA_DEMTRANGSTAX,20.0
RE1,CA_DEMTRANGSTCK_C2P,34.0
RE1,CA_DEMTRANGSTCK_CSG,34.0
RE1,CA_DEMTRAPHEVFWD,20.0
RE1,CA_DEMTRAPHEVLDV,20.0
RE1,CA_DEMTRAPHEVTAX,20.0
RE1,CA_EXPCOA,100.0
RE1,CA_EXPOIL_1LIV,100.0
RE1,CA_EXPOIL_2MID,100.0
RE1,CA_EXPOIL_3PES,100.0
RE1,CA_IMPBET,100.0
RE1,CA_IMPDSL,100.0
RE1,CA_IMPFOL,100.0
RE1,CA_IMPGSL,100.0
RE1,CA_IMPJET,100.0
RE1,CA_IMPLNG,100.0
RE1,CA_IMPLPG,100.0
RE1,CA_IMPOIL_1LIV,100.0
RE1,CA_IMPOIL_2MID,100.0
RE1,CA_IMPOIL_3PES,100.0
RE1,CA_IMPURN,100.0
RE1,CA_MINAFR,100.0
RE1,CA_MINBAG,100.0
RE1,CA_MINCOA,100.0
RE1,CA_MINNGS,100.0
RE1,CA_MINOIL_1LIV,100.0
RE1,CA_MINOIL_2MID,100.0
RE1,CA_MINOIL_3PES,100.0
RE1,CA_MINOPL,100.0
RE1,CA_MINSGC,100.0
RE1,CA_MINWAS,100.0
RE1,CA_MINWAS_ORG,100.0
RE1,CA_MINWOO,100.0
RE1,CA_PWRAFR,25.0
RE1,CA_PWRBGS,25.0
RE1,CA_PWRCOA,40.0
RE1,CA_PWRCOACCS,40.0
RE1,CA_PWRCSP,40.0
RE1,CA_PWRDIST,50.0
RE1,CA_PWRFOL,40.0
RE1,CA_PWRHYDDAM,60.0
RE1,CA_PWRHYDROR,60.0
RE1,CA_PWRLPG,40.0
RE1,CA_PWRNGSCCS,30.0
RE1,CA_PWRNGS_CC,30.0
RE1,CA_PWRNGS_CS,30.0
RE1,CA_PWRNUC,40.0
RE1,CA_PWRSOLRTP,25.0
RE1,CA_PWRSOLUGE,25.0
RE1,CA_PWRSOLUGE_BAT,25.0
RE1,CA_PWRSOLUPE,25.0
RE1,CA_PWRTRN,50.0
RE1,CA_PWRWAS,20.0
RE1,CA_PWRWNDOFS_FIX,25.0
RE1,CA_PWRWNDOFS_FLO,25.0
RE1,CA_PWRWNDONS,30.0
RE1,CA_TYDBDL,50.0
RE1,CA_TYDBET,50.0
RE1,CA_TYDDSL,50.0
RE1,CA_TYDGSL,50.0
RE1,CA_TYDJET,50.0
RE1,CA_TYDLPG,50.0
RE1,CA_TYDNGS,50.0
RE1,CA_UPSALK,10.0
RE1,CA_UPSBDB,50.0
RE1,CA_UPSBDL,40.0
RE1,CA_UPSBGB,50.0
RE1,CA_UPSBGS,20.0
RE1,CA_UPSBJS,40.0
RE1,CA_UPSBMET,20.0
RE1,CA_UPSBMETL,20.0
RE1,CA_UPSEVC,20.0
RE1,CA_UPSEV_FC,20.0
RE1,CA_UPSHDGRST,20.0
RE1,CA_UPSPEM,10.0
RE1,CA_UPSREF,40.0
RE1,CA_UPSREG,25.0
RE1,CA_UPSSAF,40.0
RE1,CA_UPSSMR,25.0
RE1,CA_UPSSMRCCS,20.0
RE1,IN_BACKSTOP_AGFELC,1.0
RE1,IN_BACKSTOP_AGFHEA,1.0
RE1,IN_BACKSTOP_RESCLIM,1.0
RE1,IN_BACKSTOP_RESDHT,1.0
RE1,IN_BACKSTOP_RESOTH,1.0
RE1,IN_BACKSTOP_RESREF,1.0
RE1,IN_BACKSTOP_TERCLIM_CEN,1.0
RE1,IN_BACKSTOP_TERCLIM_FAN,1.0
RE1,IN_BACKSTOP_TERCLIM_SPL,1.0
RE1,IN_BACKSTOP_TERDHT,1.0
RE1,IN_BACKSTOP_TEROTH,1.0
RE1,IN_BACKSTOP_TERREF_AUC,1.0
RE1,IN_BACKSTOP_TERREF_CEN,1.0
RE1,IN_BACKSTOP_TRAAVI,1.0
RE1,IN_BACKSTOP_TRAFWD,1.0
RE1,IN_BACKSTOP_TRALDV,1.0
RE1,IN_BACKSTOP_TRAMIC,1.0
RE1,IN_BACKSTOP_TRAMRT,1.0
RE1,IN_BACKSTOP_TRAMTC,1.0
RE1,IN_BACKSTOP_TRATAX,1.0
RE1,IN_BACKSTOP_TRATCK,1.0
RE1,IN_DEMAGFDSL,40.0
RE1,IN_DEMAGFELC,40.0
RE1,IN_DEMAGFGSL,40.0
RE1,IN_DEMAGFWOO,40.0
RE1,IN_DEMOTHDSL,100.0
RE1,IN_DEMOTHELC,100.0
RE1,IN_DEMOTHGSL,100.0
RE1,IN_DEMRESELCAIR_PAR_HIG,20.0
RE1,IN_DEMRESELCAIR_PAR_LOW,20.0
RE1,IN_DEMRESELCAIR_PAR_MID,20.0
RE1,IN_DEMRESELCAIR_POR_HIG,6.0
RE1,IN_DEMRESELCAIR_POR_LOW,6.0
RE1,IN_DEMRESELCAIR_POR_MID,6.0
RE1,IN_DEMRESELCAIR_SPL_HIG,12.0
RE1,IN_DEMRESELCAIR_SPL_LOW,12.0
RE1,IN_DEMRESELCAIR_SPL_MID,12.0
RE1,IN_DEMRESELCCKN_HIG,20.0
RE1,IN_DEMRESELCCKN_LOW,20.0
RE1,IN_DEMRESELCCKN_MID,20.0
RE1,IN_DEMRESELCFAN_HIG,8.0
RE1,IN_DEMRESELCFAN_LOW,8.0
RE1,IN_DEMRESELCFAN_MID,8.0
RE1,IN_DEMRESELCOTH_HIG,5.0
RE1,IN_DEMRESELCOTH_LOW,5.0
RE1,IN_DEMRESELCOTH_MID,5.0
RE1,IN_DEMRESELCREF_HIG,15.0
RE1,IN_DEMRESELCREF_LOW,15.0
RE1,IN_DEMRESELCREF_MID,15.0
RE1,IN_DEMRESLPGCKN_HIG,1.0
RE1,IN_DEMRESLPGCKN_LOW,1.0
RE1,IN_DEMRESLPGCKN_MID,1.0
RE1,IN_DEMRESWOOCKN_HIG,1.0
RE1,IN_DEMRESWOOCKN_LOW,1.0
RE1,IN_DEMRESWOOCKN_MID,1.0
RE1,IN_DEMTERELCAIR_CEN_HIG,20.0
RE1,IN_DEMTERELCAIR_CEN_LOW,20.0
RE1,IN_DEMTERELCAIR_CEN_MID,20.0
RE1,IN_DEMTERELCAIR_SPL_HIG,20.0
RE1,IN_DEMTERELCAIR_SPL_LOW,20.0
RE1,IN_DEMTERELCAIR_SPL_MID,20.0
RE1,IN_DEMTERELCCKN_HIG,30.0
RE1,IN_DEMTERELCCKN_LOW,30.0
RE1,IN_DEMTERELCCKN_MID,30.0
RE1,IN_DEMTERELCFAN_HIG,10.0
RE1,IN_DEMTERELCFAN_LOW,10.0
RE1,IN_DEMTERELCFAN_MID,10.0
RE1,IN_DEMTERELCOTH_HIG,5.0
RE1,IN_DEMTERELCOTH_LOW,5.0
RE1,IN_DEMTERELCOTH_MID,5.0
RE1,IN_DEMTERELCREF_AUC_HIG,15.0
RE1,IN_DEMTERELCREF_AUC_LOW,15.0
RE1,IN_DEMTERELCREF_AUC_MID,15.0
RE1,IN_DEMTERELCREF_CEN_HIG,20.0
RE1,IN_DEMTERELCREF_CEN_LOW,20.0
RE1,IN_DEMTERELCREF_CEN_MID,20.0
RE1,IN_DEMTERLPGCKN_HIG,30.0
RE1,IN_DEMTERLPGCKN_LOW,30.0
RE1,IN_DEMTERLPGCKN_MID,30.0
RE1,IN_DEMTRADSLFWD,20.0
RE1,IN_DEMTRADSLLDV,20.0
RE1,IN_DEMTRADSLMIC,25.0
RE1,IN_DEMTRADSLSHP,30.0
RE1,IN_DEMTRADSLTAX,20.0
RE1,IN_DEMTRADSLTCK_C2P,34.0
RE1,IN_DEMTRADSLTCK_CSG,34.0
RE1,IN_DEMTRAELCFWD,20.0
RE1,IN_DEMTRAELCLDV,20.0
RE1,IN_DEMTRAELCMIC,25.0
RE1,IN_DEMTRAELCMOT,12.0
RE1,IN_DEMTRAELCTAX,20.0
RE1,IN_DEMTRAELCTCK_C2P,34.0
RE1,IN_DEMTRAELCTCK_CSG,34.0
RE1,IN_DEMTRAFOLSHP,30.0
RE1,IN_DEMTRAGSLFWD,20.0
RE1,IN_DEMTRAGSLLDV,20.0
RE1,IN_DEMTRAGSLMIC,25.0
RE1,IN_DEMTRAGSLMOT,12.0
RE1,IN_DEMTRAGSLTAX,20.0
RE1,IN_DEMTRAGSLTCK_C2P,34.0
RE1,IN_DEMTRAHEVFWD,20.0
RE1,IN_DEMTRAHEVLDV,20.0
RE1,IN_DEMTRAJETAVI,35.0
RE1,IN_DEMTRAJETSAFAVI,35.0
RE1,IN_DEMTRAPHEVFWD,20.0
RE1,IN_DEMTRAPHEVLDV,20.0
RE1,IN_DEMTRAPHEVTAX,20.0
RE1,IN_MINBAG,100.0
RE1,IN_MINCOA,100.0
RE1,IN_MINNGS,100.0
RE1,IN_MINOIL_1LIV,100.0
RE1,IN_MINOIL_2MID,100.0
RE1,IN_MINOIL_3PES,100.0
RE1,IN_MINOPL,100.0
RE1,IN_MINSGC,100.0
RE1,IN_MINWAS,100.0
RE1,IN_MINWAS_ORG,100.0
RE1,IN_MINWOO,100.0
RE1,IN_PWRSOLRTP_ZNI,25.0
RE1,IN_PWRSTD,20.0
RE1,IN_TYDDSL,50.0
RE1,IN_TYDGSL,50.0
RE1,IN_TYDJET,50.0
RE1,IN_TYDLPG,50.0
RE1,IN_UPSBJS,40.0
RE1,IN_UPSEVC,20.0
RE1,IN_UPSEV_FC,20.0
RE1,NE_BACKSTOP_AGFELC,1.0
RE1,NE_BACKSTOP_AGFHEA,1.0
RE1,NE_BACKSTOP_INDCLIM,1.0
RE1,NE_BACKSTOP_INDDHT,1.0
RE1,NE_BACKSTOP_INDIHT,1.0
RE1,NE_BACKSTOP_INDILU,1.0
RE1,NE_BACKSTOP_INDMPW,1.0
RE1,NE_BACKSTOP_INDOTH_COA,1.0
RE1,NE_BACKSTOP_INDOTH_ELC,1.0
RE1,NE_BACKSTOP_INDREF,1.0
RE1,NE_BACKSTOP_NSEELC,1.0
RE1,NE_BACKSTOP_RESCLIM_RUR,1.0
RE1,NE_BACKSTOP_RESCLIM_URB,1.0
RE1,NE_BACKSTOP_RESDHT_RUR,1.0
RE1,NE_BACKSTOP_RESDHT_URB,1.0
RE1,NE_BACKSTOP_RESILU_RUR,1.0
RE1,NE_BACKSTOP_RESILU_URB,1.0
RE1,NE_BACKSTOP_RESOTH_RUR,1.0
RE1,NE_BACKSTOP_RESOTH_URB,1.0
RE1,NE_BACKSTOP_RESREF_RUR,1.0
RE1,NE_BACKSTOP_RESREF_URB,1.0
RE1,NE_BACKSTOP_RESTV_RUR,1.0
RE1,NE_BACKSTOP_RESTV_URB,1.0
RE1,NE_BACKSTOP_RESWHT_RUR,1.0
RE1,NE_BACKSTOP_RESWHT_URB,1.0
RE1,NE_BACKSTOP_RESWSH_RUR,1.0
RE1,NE_BACKSTOP_RESWSH_URB,1.0
RE1,NE_BACKSTOP_TERCLIM_CEN,1.0
RE1,NE_BACKSTOP_TERCLIM_FAN,1.0
RE1,NE_BACKSTOP_TERCLIM_SPL,1.0
RE1,NE_BACKSTOP_TERDHT,1.0
RE1,NE_BACKSTOP_TERIHT,1.0
RE1,NE_BACKSTOP_TERILU,1.0
RE1,NE_BACKSTOP_TERMPW,1.0
RE1,NE_BACKSTOP_TEROTH,1.0
RE1,NE_BACKSTOP_TERREF_AUC,1.0
RE1,NE_BACKSTOP_TERREF_CEN,1.0
RE1,NE_BACKSTOP_TRAAVI,1.0
RE1,NE_BACKSTOP_TRABUS,1.0
RE1,NE_BACKSTOP_TRAFWD,1.0
RE1,NE_BACKSTOP_TRALDV,1.0
RE1,NE_BACKSTOP_TRAMAS,1.0
RE1,NE_BACKSTOP_TRAMIC,1.0
RE1,NE_BACKSTOP_TRAMTC,1.0
RE1,NE_BACKSTOP_TRARVT,1.0
RE1,NE_BACKSTOP_TRASTT,1.0
RE1,NE_BACKSTOP_TRATAX,1.0
RE1,NE_BACKSTOP_TRATCK,1.0
RE1,NE_DEMAGFDSL,40.0
RE1,NE_DEMAGFELC,40.0
RE1,NE_DEMAGFGSL,40.0
RE1,NE_DEMAGFNGS,40.0
RE1,NE_DEMAGFWOO,40.0
RE1,NE_DEMCONSDSL,100.0
RE1,NE_DEMCONSELC,100.0
RE1,NE_DEMCONSGSL,100.0
RE1,NE_DEMCONSNGS,100.0
RE1,NE_DEMCOQDSL,100.0
RE1,NE_DEMCOQELC,100.0
RE1,NE_DEMCOQGSL,100.0
RE1,NE_DEMINDAUTBOI,100.0
RE1,NE_DEMINDAUTFUR,100.0
RE1,NE_DEMINDBGSBOI_HIG,30.0
RE1,NE_DEMINDBGSBOI_LOW,30.0
RE1,NE_DEMINDBGSBOI_MID,30.0
RE1,NE_DEMINDBGSFUR_HIG,20.0
RE1,NE_DEMINDBGSFUR_LOW,20.0
RE1,NE_DEMINDBGSFUR_MID,20.0
RE1,NE_DEMINDCOABOI_HIG,30.0
RE1,NE_DEMINDCOABOI_LOW,30.0
RE1,NE_DEMINDCOABOI_MID,30.0
RE1,NE_DEMINDCOAFUR_HIG,35.0
RE1,NE_DEMINDCOAFUR_LOW,35.0
RE1,NE_DEMINDCOAFUR_MID,35.0
RE1,NE_DEMINDCOAOTH_LOW,100.0
RE1,NE_DEMINDDSLBOI_HIG,30.0
RE1,NE_DEMINDDSLBOI_LOW,30.0
RE1,NE_DEMINDDSLBOI_MID,30.0
RE1,NE_DEMINDDSLFUR_HIG,35.0
RE1,NE_DEMINDDSLFUR_LOW,35.0
RE1,NE_DEMINDDSLFUR_MID,35.0
RE1,NE_DEMINDELCAIR_HIG,20.0
RE1,NE_DEMINDELCAIR_LOW,20.0
RE1,NE_DEMINDELCAIR_MID,20.0
RE1,NE_DEMINDELCBOI_HIG,30.0
RE1,NE_DEMINDELCBOI_LOW,30.0
RE1,NE_DEMINDELCBOI_MID,30.0
RE1,NE_DEMINDELCFUR_HIG,35.0
RE1,NE_DEMINDELCFUR_LOW,35.0
RE1,NE_DEMINDELCFUR_MID,35.0
RE1,NE_DEMINDELCILU_HIG,7.0
RE1,NE_DEMINDELCILU_LOW,7.0
RE1,NE_DEMINDELCILU_MID,7.0
RE1,NE_DEMINDELCMPW_HIG,30.0
RE1,NE_DEMINDELCMPW_LOW,30.0
RE1,NE_DEMINDELCMPW_MID,30.0
RE1,NE_DEMINDELCOTH_HIG,5.0
RE1,NE_DEMINDELCOTH_LOW,5.0
RE1,NE_DEMINDELCOTH_MID,5.0
RE1,NE_DEMINDELCREF_HIG,20.0
RE1,NE_DEMINDELCREF_LOW,20.0
RE1,NE_DEMINDELCREF_MID,20.0
RE1,NE_DEMINDHDGBOI_HIG,30.0
RE1,NE_DEMINDHDGBOI_LOW,30.0
RE1,NE_DEMINDLPGBOI_HIG,30.0
RE1,NE_DEMINDLPGBOI_LOW,30.0
RE1,NE_DEMINDLPGBOI_MID,30.0
RE1,NE_DEMINDLPGFUR_HIG,35.0
RE1,NE_DEMINDLPGFUR_LOW,35.0
RE1,NE_DEMINDLPGFUR_MID,35.0
RE1,NE_DEMINDNGSBOI_HIG,30.0
RE1,NE_DEMINDNGSBOI_LOW,30.0
RE1,NE_DEMINDNGSBOI_MID,30.0
RE1,NE_DEMINDNGSFURCSS,35.0
RE1,NE_DEMINDNGSFUR_HIG,35.0
RE1,NE_DEMINDNGSFUR_LOW,35.0
RE1,NE_DEMINDNGSFUR_MID,35.0
RE1,NE_DEMINDWASBOI_HIG,20.0
RE1,NE_DEMINDWASBOI_LOW,20.0
RE1,NE_DEMINDWASBOI_MID,20.0
RE1,NE_DEMINDWASFUR_HIG,30.0
RE1,NE_DEMINDWASFUR_LOW,30.0
RE1,NE_DEMINDWASFUR_MID,30.0
RE1,NE_DEMMINIDSL,100.0
RE1,NE_DEMMINIELC,100.0
