TIMESLICE,YEAR,VALUE
S205,2028,0.01041666666666667
S205,2029,0.01041666666666667
S205,2030,0.01041666666666667
S205,2031,0.01041666666666667
S205,2032,0.01041666666666667
S205,2033,0.01041666666666667
S205,2034,0.01041666666666667
S205,2035,0.01041666666666667
S205,2036,0.01041666666666667
S205,2037,0.01041666666666667
S205,2038,0.01041666666666667
S205,2039,0.01041666666666667
S205,2040,0.01041666666666667
S205,2041,0.01041666666666667
S205,2042,0.01041666666666667
S205,2043,0.01041666666666667
S205,2044,0.01041666666666667
S205,2045,0.01041666666666667
S205,2046,0.01041666666666667
S205,2047,0.01041666666666667
S205,2048,0.01041666666666667
S205,2049,0.01041666666666667
S205,2050,0.01041666666666667
S205,2051,0.01041666666666667
S205,2052,0.01041666666666667
S205,2053,0.01041666666666667
S205,2054,0.01041666666666667
S206,2022,0.01041666666666667
S206,2023,0.01041666666666667
S206,2024,0.01041666666666667
S206,2025,0.01041666666666667
S206,2026,0.01041666666666667
S206,2027,0.01041666666666667
S206,2028,0.01041666666666667
S206,2029,0.01041666666666667
S206,2030,0.01041666666666667
S206,2031,0.01041666666666667
S206,2032,0.01041666666666667
S206,2033,0.01041666666666667
S206,2034,0.01041666666666667
S206,2035,0.01041666666666667
S206,2036,0.01041666666666667
S206,2037,0.01041666666666667
S206,2038,0.01041666666666667
S206,2039,0.01041666666666667
S206,2040,0.01041666666666667
S206,2041,0.01041666666666667
S206,2042,0.01041666666666667
S206,2043,0.01041666666666667
S206,2044,0.01041666666666667
S206,2045,0.01041666666666667
S206,2046,0.01041666666666667
S206,2047,0.01041666666666667
S206,2048,0.01041666666666667
S206,2049,0.01041666666666667
S206,2050,0.01041666666666667
S206,2051,0.01041666666666667
S206,2052,0.01041666666666667
S206,2053,0.01041666666666667
S206,2054,0.01041666666666667
S207,2022,0.01041666666666667
S207,2023,0.01041666666666667
S207,2024,0.01041666666666667
S207,2025,0.01041666666666667
S207,2026,0.01041666666666667
S207,2027,0.01041666666666667
S207,2028,0.01041666666666667
S207,2029,0.01041666666666667
S207,2030,0.01041666666666667
S207,2031,0.01041666666666667
S207,2032,0.01041666666666667
S207,2033,0.01041666666666667
S207,2034,0.01041666666666667
S207,2035,0.01041666666666667
S207,2036,0.01041666666666667
S207,2037,0.01041666666666667
S207,2038,0.01041666666666667
S207,2039,0.01041666666666667
S207,2040,0.01041666666666667
S207,2041,0.01041666666666667
S207,2042,0.01041666666666667
S207,2043,0.01041666666666667
S207,2044,0.01041666666666667
S207,2045,0.01041666666666667
S207,2046,0.01041666666666667
S207,2047,0.01041666666666667
S207,2048,0.01041666666666667
S207,2049,0.01041666666666667
S207,2050,0.01041666666666667
S207,2051,0.01041666666666667
S207,2052,0.01041666666666667
S207,2053,0.01041666666666667
S207,2054,0.01041666666666667
S208,2022,0.01041666666666667
S208,2023,0.01041666666666667
S208,2024,0.01041666666666667
S208,2025,0.01041666666666667
S208,2026,0.01041666666666667
S208,2027,0.01041666666666667
S208,2028,0.01041666666666667
S208,2029,0.01041666666666667
S208,2030,0.01041666666666667
S208,2031,0.01041666666666667
S208,2032,0.01041666666666667
S208,2033,0.01041666666666667
S208,2034,0.01041666666666667
S208,2035,0.01041666666666667
S208,2036,0.01041666666666667
S208,2037,0.01041666666666667
S208,2038,0.01041666666666667
S208,2039,0.01041666666666667
S208,2040,0.01041666666666667
S208,2041,0.01041666666666667
S208,2042,0.01041666666666667
S208,2043,0.01041666666666667
S208,2044,0.01041666666666667
S208,2045,0.01041666666666667
S208,2046,0.01041666666666667
S208,2047,0.01041666666666667
S208,2048,0.01041666666666667
S208,2049,0.01041666666666667
S208,2050,0.01041666666666667
S208,2051,0.01041666666666667
S208,2052,0.01041666666666667
S208,2053,0.01041666666666667
S208,2054,0.01041666666666667
S209,2022,0.01041666666666667
S209,2023,0.01041666666666667
S209,2024,0.01041666666666667
S209,2025,0.01041666666666667
S209,2026,0.01041666666666667
S209,2027,0.01041666666666667
S209,2028,0.01041666666666667
S209,2029,0.01041666666666667
S209,2030,0.01041666666666667
S209,2031,0.01041666666666667
S209,2032,0.01041666666666667
S209,2033,0.01041666666666667
S209,2034,0.01041666666666667
S209,2035,0.01041666666666667
S209,2036,0.01041666666666667
S209,2037,0.01041666666666667
S209,2038,0.01041666666666667
S209,2039,0.01041666666666667
S209,2040,0.01041666666666667
S209,2041,0.01041666666666667
S209,2042,0.01041666666666667
S209,2043,0.01041666666666667
S209,2044,0.01041666666666667
S209,2045,0.01041666666666667
S209,2046,0.01041666666666667
S209,2047,0.01041666666666667
S209,2048,0.01041666666666667
S209,2049,0.01041666666666667
S209,2050,0.01041666666666667
S209,2051,0.01041666666666667
S209,2052,0.01041666666666667
S209,2053,0.01041666666666667
S209,2054,0.01041666666666667
S210,2022,0.01041666666666667
S210,2023,0.01041666666666667
S210,2024,0.01041666666666667
S210,2025,0.01041666666666667
S210,2026,0.01041666666666667
S210,2027,0.01041666666666667
S210,2028,0.01041666666666667
S210,2029,0.01041666666666667
S210,2030,0.01041666666666667
S210,2031,0.01041666666666667
S210,2032,0.01041666666666667
S210,2033,0.01041666666666667
S210,2034,0.01041666666666667
S210,2035,0.01041666666666667
S210,2036,0.01041666666666667
S210,2037,0.01041666666666667
S210,2038,0.01041666666666667
S210,2039,0.01041666666666667
S210,2040,0.01041666666666667
S210,2041,0.01041666666666667
S210,2042,0.01041666666666667
S210,2043,0.01041666666666667
S210,2044,0.01041666666666667
S210,2045,0.01041666666666667
S210,2046,0.01041666666666667
S210,2047,0.01041666666666667
S210,2048,0.01041666666666667
S210,2049,0.01041666666666667
S210,2050,0.01041666666666667
S210,2051,0.01041666666666667
S210,2052,0.01041666666666667
S210,2053,0.01041666666666667
S210,2054,0.01041666666666667
S211,2022,0.01041666666666667
S211,2023,0.01041666666666667
S211,2024,0.01041666666666667
S211,2025,0.01041666666666667
S211,2026,0.01041666666666667
S211,2027,0.01041666666666667
S211,2028,0.01041666666666667
S211,2029,0.01041666666666667
S211,2030,0.01041666666666667
S211,2031,0.01041666666666667
S211,2032,0.01041666666666667
S211,2033,0.01041666666666667
S211,2034,0.01041666666666667
S211,2035,0.01041666666666667
S211,2036,0.01041666666666667
S211,2037,0.01041666666666667
S211,2038,0.01041666666666667
S211,2039,0.01041666666666667
S211,2040,0.01041666666666667
S211,2041,0.01041666666666667
S211,2042,0.01041666666666667
S211,2043,0.01041666666666667
S211,2044,0.01041666666666667
S211,2045,0.01041666666666667
S211,2046,0.01041666666666667
S211,2047,0.01041666666666667
S211,2048,0.01041666666666667
S211,2049,0.01041666666666667
S211,2050,0.01041666666666667
S211,2051,0.01041666666666667
S211,2052,0.01041666666666667
S211,2053,0.01041666666666667
S211,2054,0.01041666666666667
S212,2022,0.01041666666666667
S212,2023,0.01041666666666667
S212,2024,0.01041666666666667
S212,2025,0.01041666666666667
S212,2026,0.01041666666666667
S212,2027,0.01041666666666667
S212,2028,0.01041666666666667
S212,2029,0.01041666666666667
S212,2030,0.01041666666666667
S212,2031,0.01041666666666667
S212,2032,0.01041666666666667
S212,2033,0.01041666666666667
S212,2034,0.01041666666666667
S212,2035,0.01041666666666667
S212,2036,0.01041666666666667
S212,2037,0.01041666666666667
S212,2038,0.01041666666666667
S212,2039,0.01041666666666667
S212,2040,0.01041666666666667
S212,2041,0.01041666666666667
S212,2042,0.01041666666666667
S212,2043,0.01041666666666667
S212,2044,0.01041666666666667
S212,2045,0.01041666666666667
S212,2046,0.01041666666666667
S212,2047,0.01041666666666667
S212,2048,0.01041666666666667
S212,2049,0.01041666666666667
S212,2050,0.01041666666666667
S212,2051,0.01041666666666667
S212,2052,0.01041666666666667
S212,2053,0.01041666666666667
S212,2054,0.01041666666666667
S213,2022,0.01041666666666667
S213,2023,0.01041666666666667
S213,2024,0.01041666666666667
S213,2025,0.01041666666666667
S213,2026,0.01041666666666667
S213,2027,0.01041666666666667
S213,2028,0.01041666666666667
S213,2029,0.01041666666666667
S213,2030,0.01041666666666667
S213,2031,0.01041666666666667
S213,2032,0.01041666666666667
S213,2033,0.01041666666666667
S213,2034,0.01041666666666667
S213,2035,0.01041666666666667
S213,2036,0.01041666666666667
S213,2037,0.01041666666666667
S213,2038,0.01041666666666667
S213,2039,0.01041666666666667
S213,2040,0.01041666666666667
S213,2041,0.01041666666666667
S213,2042,0.01041666666666667
S213,2043,0.01041666666666667
S213,2044,0.01041666666666667
S213,2045,0.01041666666666667
S213,2046,0.01041666666666667
S213,2047,0.01041666666666667
S213,2048,0.01041666666666667
S213,2049,0.01041666666666667
S213,2050,0.01041666666666667
S213,2051,0.01041666666666667
S213,2052,0.01041666666666667
S213,2053,0.01041666666666667
S213,2054,0.01041666666666667
S214,2022,0.01041666666666667
S214,2023,0.01041666666666667
S214,2024,0.01041666666666667
S214,2025,0.01041666666666667
S214,2026,0.01041666666666667
S214,2027,0.01041666666666667
S214,2028,0.01041666666666667
S214,2029,0.01041666666666667
S214,2030,0.01041666666666667
S214,2031,0.01041666666666667
S214,2032,0.01041666666666667
S214,2033,0.01041666666666667
S214,2034,0.01041666666666667
S214,2035,0.01041666666666667
S214,2036,0.01041666666666667
S214,2037,0.01041666666666667
S214,2038,0.01041666666666667
S214,2039,0.01041666666666667
S214,2040,0.01041666666666667
S214,2041,0.01041666666666667
S214,2042,0.01041666666666667
S214,2043,0.01041666666666667
S214,2044,0.01041666666666667
S214,2045,0.01041666666666667
S214,2046,0.01041666666666667
S214,2047,0.01041666666666667
S214,2048,0.01041666666666667
S214,2049,0.01041666666666667
S214,2050,0.01041666666666667
S214,2051,0.01041666666666667
S214,2052,0.01041666666666667
S214,2053,0.01041666666666667
S214,2054,0.01041666666666667
S215,2022,0.01041666666666667
S215,2023,0.01041666666666667
S215,2024,0.01041666666666667
S215,2025,0.01041666666666667
S215,2026,0.01041666666666667
S215,2027,0.01041666666666667
S215,2028,0.01041666666666667
S215,2029,0.01041666666666667
S215,2030,0.01041666666666667
S215,2031,0.01041666666666667
S215,2032,0.01041666666666667
S215,2033,0.01041666666666667
S215,2034,0.01041666666666667
S215,2035,0.01041666666666667
S215,2036,0.01041666666666667
S215,2037,0.01041666666666667
S215,2038,0.01041666666666667
S215,2039,0.01041666666666667
S215,2040,0.01041666666666667
S215,2041,0.01041666666666667
S215,2042,0.01041666666666667
S215,2043,0.01041666666666667
S215,2044,0.01041666666666667
S215,2045,0.01041666666666667
S215,2046,0.01041666666666667
S215,2047,0.01041666666666667
S215,2048,0.01041666666666667
S215,2049,0.01041666666666667
S215,2050,0.01041666666666667
S215,2051,0.01041666666666667
S215,2052,0.01041666666666667
S215,2053,0.01041666666666667
S215,2054,0.01041666666666667
S216,2022,0.01041666666666667
S216,2023,0.01041666666666667
S216,2024,0.01041666666666667
S216,2025,0.01041666666666667
S216,2026,0.01041666666666667
S216,2027,0.01041666666666667
S216,2028,0.01041666666666667
S216,2029,0.01041666666666667
S216,2030,0.01041666666666667
S216,2031,0.01041666666666667
S216,2032,0.01041666666666667
S216,2033,0.01041666666666667
S216,2034,0.01041666666666667
S216,2035,0.01041666666666667
S216,2036,0.01041666666666667
S216,2037,0.01041666666666667
S216,2038,0.01041666666666667
S216,2039,0.01041666666666667
S216,2040,0.01041666666666667
S216,2041,0.01041666666666667
S216,2042,0.01041666666666667
S216,2043,0.01041666666666667
S216,2044,0.01041666666666667
S216,2045,0.01041666666666667
S216,2046,0.01041666666666667
S216,2047,0.01041666666666667
S216,2048,0.01041666666666667
S216,2049,0.01041666666666667
S216,2050,0.01041666666666667
S216,2051,0.01041666666666667
S216,2052,0.01041666666666667
S216,2053,0.01041666666666667
S216,2054,0.01041666666666667
S217,2022,0.01041666666666667
S217,2023,0.01041666666666667
S217,2024,0.01041666666666667
S217,2025,0.01041666666666667
S217,2026,0.01041666666666667
S217,2027,0.01041666666666667
S217,2028,0.01041666666666667
S217,2029,0.01041666666666667
S217,2030,0.01041666666666667
S217,2031,0.01041666666666667
S217,2032,0.01041666666666667
S217,2033,0.01041666666666667
S217,2034,0.01041666666666667
S217,2035,0.01041666666666667
S217,2036,0.01041666666666667
S217,2037,0.01041666666666667
S217,2038,0.01041666666666667
S217,2039,0.01041666666666667
S217,2040,0.01041666666666667
S217,2041,0.01041666666666667
S217,2042,0.01041666666666667
S217,2043,0.01041666666666667
S217,2044,0.01041666666666667
S217,2045,0.01041666666666667
S217,2046,0.01041666666666667
S217,2047,0.01041666666666667
S217,2048,0.01041666666666667
S217,2049,0.01041666666666667
S217,2050,0.01041666666666667
S217,2051,0.01041666666666667
S217,2052,0.01041666666666667
S217,2053,0.01041666666666667
S217,2054,0.01041666666666667
S218,2022,0.01041666666666667
S218,2023,0.01041666666666667
S218,2024,0.01041666666666667
S218,2025,0.01041666666666667
S218,2026,0.01041666666666667
S218,2027,0.01041666666666667
S218,2028,0.01041666666666667
S218,2029,0.01041666666666667
S218,2030,0.01041666666666667
S218,2031,0.01041666666666667
S218,2032,0.01041666666666667
S218,2033,0.01041666666666667
S218,2034,0.01041666666666667
S218,2035,0.01041666666666667
S218,2036,0.01041666666666667
S218,2037,0.01041666666666667
S218,2038,0.01041666666666667
S218,2039,0.01041666666666667
S218,2040,0.01041666666666667
S218,2041,0.01041666666666667
S218,2042,0.01041666666666667
S218,2043,0.01041666666666667
S218,2044,0.01041666666666667
S218,2045,0.01041666666666667
S218,2046,0.01041666666666667
S218,2047,0.01041666666666667
S218,2048,0.01041666666666667
S218,2049,0.01041666666666667
S218,2050,0.01041666666666667
S218,2051,0.01041666666666667
S218,2052,0.01041666666666667
S218,2053,0.01041666666666667
S218,2054,0.01041666666666667
S219,2022,0.01041666666666667
S219,2023,0.01041666666666667
S219,2024,0.01041666666666667
S219,2025,0.01041666666666667
S219,2026,0.01041666666666667
S219,2027,0.01041666666666667
S219,2028,0.01041666666666667
S219,2029,0.01041666666666667
S219,2030,0.01041666666666667
S219,2031,0.01041666666666667
S219,2032,0.01041666666666667
S219,2033,0.01041666666666667
S219,2034,0.01041666666666667
S219,2035,0.01041666666666667
S219,2036,0.01041666666666667
S219,2037,0.01041666666666667
S219,2038,0.01041666666666667
S219,2039,0.01041666666666667
S219,2040,0.01041666666666667
S219,2041,0.01041666666666667
S219,2042,0.01041666666666667
S219,2043,0.01041666666666667
S219,2044,0.01041666666666667
S219,2045,0.01041666666666667
S219,2046,0.01041666666666667
S219,2047,0.01041666666666667
S219,2048,0.01041666666666667
S219,2049,0.01041666666666667
S219,2050,0.01041666666666667
S219,2051,0.01041666666666667
S219,2052,0.01041666666666667
S219,2053,0.01041666666666667
S219,2054,0.01041666666666667
S220,2022,0.01041666666666667
S220,2023,0.01041666666666667
S220,2024,0.01041666666666667
S220,2025,0.01041666666666667
S220,2026,0.01041666666666667
S220,2027,0.01041666666666667
S220,2028,0.01041666666666667
S220,2029,0.01041666666666667
S220,2030,0.01041666666666667
S220,2031,0.01041666666666667
S220,2032,0.01041666666666667
S220,2033,0.01041666666666667
S220,2034,0.01041666666666667
S220,2035,0.01041666666666667
S220,2036,0.01041666666666667
S220,2037,0.01041666666666667
S220,2038,0.01041666666666667
S220,2039,0.01041666666666667
S220,2040,0.01041666666666667
S220,2041,0.01041666666666667
S220,2042,0.01041666666666667
S220,2043,0.01041666666666667
S220,2044,0.01041666666666667
S220,2045,0.01041666666666667
S220,2046,0.01041666666666667
S220,2047,0.01041666666666667
S220,2048,0.01041666666666667
S220,2049,0.01041666666666667
S220,2050,0.01041666666666667
S220,2051,0.01041666666666667
S220,2052,0.01041666666666667
S220,2053,0.01041666666666667
S220,2054,0.01041666666666667
S221,2022,0.01041666666666667
S221,2023,0.01041666666666667
S221,2024,0.01041666666666667
S221,2025,0.01041666666666667
S221,2026,0.01041666666666667
S221,2027,0.01041666666666667
S221,2028,0.01041666666666667
S221,2029,0.01041666666666667
S221,2030,0.01041666666666667
S221,2031,0.01041666666666667
S221,2032,0.01041666666666667
S221,2033,0.01041666666666667
S221,2034,0.01041666666666667
S221,2035,0.01041666666666667
S221,2036,0.01041666666666667
S221,2037,0.01041666666666667
S221,2038,0.01041666666666667
S221,2039,0.01041666666666667
S221,2040,0.01041666666666667
S221,2041,0.01041666666666667
S221,2042,0.01041666666666667
S221,2043,0.01041666666666667
S221,2044,0.01041666666666667
S221,2045,0.01041666666666667
S221,2046,0.01041666666666667
S221,2047,0.01041666666666667
S221,2048,0.01041666666666667
S221,2049,0.01041666666666667
S221,2050,0.01041666666666667
S221,2051,0.01041666666666667
S221,2052,0.01041666666666667
S221,2053,0.01041666666666667
S221,2054,0.01041666666666667
S222,2022,0.01041666666666667
S222,2023,0.01041666666666667
S222,2024,0.01041666666666667
S222,2025,0.01041666666666667
S222,2026,0.01041666666666667
S222,2027,0.01041666666666667
S222,2028,0.01041666666666667
S222,2029,0.01041666666666667
S222,2030,0.01041666666666667
S222,2031,0.01041666666666667
S222,2032,0.01041666666666667
S222,2033,0.01041666666666667
S222,2034,0.01041666666666667
S222,2035,0.01041666666666667
S222,2036,0.01041666666666667
S222,2037,0.01041666666666667
S222,2038,0.01041666666666667
S222,2039,0.01041666666666667
S222,2040,0.01041666666666667
S222,2041,0.01041666666666667
S222,2042,0.01041666666666667
S222,2043,0.01041666666666667
S222,2044,0.01041666666666667
S222,2045,0.01041666666666667
S222,2046,0.01041666666666667
S222,2047,0.01041666666666667
S222,2048,0.01041666666666667
S222,2049,0.01041666666666667
S222,2050,0.01041666666666667
S222,2051,0.01041666666666667
S222,2052,0.01041666666666667
S222,2053,0.01041666666666667
S222,2054,0.01041666666666667
S223,2022,0.01041666666666667
S223,2023,0.01041666666666667
S223,2024,0.01041666666666667
S223,2025,0.01041666666666667
S223,2026,0.01041666666666667
S223,2027,0.01041666666666667
S223,2028,0.01041666666666667
S223,2029,0.01041666666666667
S223,2030,0.01041666666666667
S223,2031,0.01041666666666667
S223,2032,0.01041666666666667
S223,2033,0.01041666666666667
S223,2034,0.01041666666666667
S223,2035,0.01041666666666667
S223,2036,0.01041666666666667
S223,2037,0.01041666666666667
S223,2038,0.01041666666666667
S223,2039,0.01041666666666667
S223,2040,0.01041666666666667
S223,2041,0.01041666666666667
S223,2042,0.01041666666666667
S223,2043,0.01041666666666667
S223,2044,0.01041666666666667
S223,2045,0.01041666666666667
S223,2046,0.01041666666666667
S223,2047,0.01041666666666667
S223,2048,0.01041666666666667
S223,2049,0.01041666666666667
S223,2050,0.01041666666666667
S223,2051,0.01041666666666667
S223,2052,0.01041666666666667
S223,2053,0.01041666666666667
S223,2054,0.01041666666666667
S224,2022,0.01041666666666667
S224,2023,0.01041666666666667
S224,2024,0.01041666666666667
S224,2025,0.01041666666666667
S224,2026,0.01041666666666667
S224,2027,0.01041666666666667
S224,2028,0.01041666666666667
S224,2029,0.01041666666666667
S224,2030,0.01041666666666667
S224,2031,0.01041666666666667
S224,2032,0.01041666666666667
S224,2033,0.01041666666666667
S224,2034,0.01041666666666667
S224,2035,0.01041666666666667
S224,2036,0.01041666666666667
S224,2037,0.01041666666666667
S224,2038,0.01041666666666667
S224,2039,0.01041666666666667
S224,2040,0.01041666666666667
S224,2041,0.01041666666666667
S224,2042,0.01041666666666667
S224,2043,0.01041666666666667
S224,2044,0.01041666666666667
S224,2045,0.01041666666666667
S224,2046,0.01041666666666667
S224,2047,0.01041666666666667
S224,2048,0.01041666666666667
S224,2049,0.01041666666666667
S224,2050,0.01041666666666667
S224,2051,0.01041666666666667
S224,2052,0.01041666666666667
S224,2053,0.01041666666666667
S224,2054,0.01041666666666667
S301,2022,0.01041666666666667
S301,2023,0.01041666666666667
S301,2024,0.01041666666666667
S301,2025,0.01041666666666667
S301,2026,0.01041666666666667
S301,2027,0.01041666666666667
S301,2028,0.01041666666666667
S301,2029,0.01041666666666667
S301,2030,0.01041666666666667
S301,2031,0.01041666666666667
S301,2032,0.01041666666666667
S301,2033,0.01041666666666667
S301,2034,0.01041666666666667
S301,2035,0.01041666666666667
S301,2036,0.01041666666666667
S301,2037,0.01041666666666667
S301,2038,0.01041666666666667
S301,2039,0.01041666666666667
S301,2040,0.01041666666666667
S301,2041,0.01041666666666667
S301,2042,0.01041666666666667
S301,2043,0.01041666666666667
S301,2044,0.01041666666666667
S301,2045,0.01041666666666667
S301,2046,0.01041666666666667
S301,2047,0.01041666666666667
S301,2048,0.01041666666666667
S301,2049,0.01041666666666667
S301,2050,0.01041666666666667
S301,2051,0.01041666666666667
S301,2052,0.01041666666666667
S301,2053,0.01041666666666667
S301,2054,0.01041666666666667
S302,2022,0.01041666666666667
S302,2023,0.01041666666666667
S302,2024,0.01041666666666667
S302,2025,0.01041666666666667
S302,2026,0.01041666666666667
S302,2027,0.01041666666666667
S302,2028,0.01041666666666667
S302,2029,0.01041666666666667
S302,2030,0.01041666666666667
S302,2031,0.01041666666666667
S302,2032,0.01041666666666667
S302,2033,0.01041666666666667
S302,2034,0.01041666666666667
S302,2035,0.01041666666666667
S302,2036,0.01041666666666667
S302,2037,0.01041666666666667
S302,2038,0.01041666666666667
S302,2039,0.01041666666666667
S302,2040,0.01041666666666667
S302,2041,0.01041666666666667
S302,2042,0.01041666666666667
S302,2043,0.01041666666666667
S302,2044,0.01041666666666667
S302,2045,0.01041666666666667
S302,2046,0.01041666666666667
S302,2047,0.01041666666666667
S302,2048,0.01041666666666667
S302,2049,0.01041666666666667
S302,2050,0.01041666666666667
S302,2051,0.01041666666666667
S302,2052,0.01041666666666667
S302,2053,0.01041666666666667
S302,2054,0.01041666666666667
S303,2022,0.01041666666666667
S303,2023,0.01041666666666667
S303,2024,0.01041666666666667
S303,2025,0.01041666666666667
S303,2026,0.01041666666666667
S303,2027,0.01041666666666667
S303,2028,0.01041666666666667
S303,2029,0.01041666666666667
S303,2030,0.01041666666666667
S303,2031,0.01041666666666667
S303,2032,0.01041666666666667
S303,2033,0.01041666666666667
S303,2034,0.01041666666666667
S303,2035,0.01041666666666667
S303,2036,0.01041666666666667
S303,2037,0.01041666666666667
S303,2038,0.01041666666666667
S303,2039,0.01041666666666667
S303,2040,0.01041666666666667
S303,2041,0.01041666666666667
S303,2042,0.01041666666666667
S303,2043,0.01041666666666667
S303,2044,0.01041666666666667
S303,2045,0.01041666666666667
S303,2046,0.01041666666666667
S303,2047,0.01041666666666667
S303,2048,0.01041666666666667
S303,2049,0.01041666666666667
S303,2050,0.01041666666666667
S303,2051,0.01041666666666667
S303,2052,0.01041666666666667
S303,2053,0.01041666666666667
S303,2054,0.01041666666666667
S304,2022,0.01041666666666667
S304,2023,0.01041666666666667
S304,2024,0.01041666666666667
S304,2025,0.01041666666666667
S304,2026,0.01041666666666667
S304,2027,0.01041666666666667
S304,2028,0.01041666666666667
S304,2029,0.01041666666666667
S304,2030,0.01041666666666667
S304,2031,0.01041666666666667
S304,2032,0.01041666666666667
S304,2033,0.01041666666666667
S304,2034,0.01041666666666667
S304,2035,0.01041666666666667
S304,2036,0.01041666666666667
S304,2037,0.01041666666666667
S304,2038,0.01041666666666667
S304,2039,0.01041666666666667
S304,2040,0.01041666666666667
S304,2041,0.01041666666666667
S304,2042,0.01041666666666667
S304,2043,0.01041666666666667
S304,2044,0.01041666666666667
S304,2045,0.01041666666666667
S304,2046,0.01041666666666667
S304,2047,0.01041666666666667
S304,2048,0.01041666666666667
S304,2049,0.01041666666666667
S304,2050,0.01041666666666667
S304,2051,0.01041666666666667
S304,2052,0.01041666666666667
S304,2053,0.01041666666666667
S304,2054,0.01041666666666667
S305,2022,0.01041666666666667
S305,2023,0.01041666666666667
S305,2024,0.01041666666666667
S305,2025,0.01041666666666667
S305,2026,0.01041666666666667
S305,2027,0.01041666666666667
S305,2028,0.01041666666666667
S305,2029,0.01041666666666667
S305,2030,0.01041666666666667
S305,2031,0.01041666666666667
S305,2032,0.01041666666666667
S305,2033,0.01041666666666667
S305,2034,0.01041666666666667
S305,2035,0.01041666666666667
S305,2036,0.01041666666666667
S305,2037,0.01041666666666667
S305,2038,0.01041666666666667
S305,2039,0.01041666666666667
S305,2040,0.01041666666666667
S305,2041,0.01041666666666667
S305,2042,0.01041666666666667
S305,2043,0.01041666666666667
S305,2044,0.01041666666666667
S305,2045,0.01041666666666667
S305,2046,0.01041666666666667
S305,2047,0.01041666666666667
S305,2048,0.01041666666666667
S305,2049,0.01041666666666667
S305,2050,0.01041666666666667
S305,2051,0.01041666666666667
S305,2052,0.01041666666666667
S305,2053,0.01041666666666667
S305,2054,0.01041666666666667
S306,2022,0.01041666666666667
S306,2023,0.01041666666666667
S306,2024,0.01041666666666667
S306,2025,0.01041666666666667
S306,2026,0.01041666666666667
S306,2027,0.01041666666666667
S306,2028,0.01041666666666667
S306,2029,0.01041666666666667
S306,2030,0.01041666666666667
S306,2031,0.01041666666666667
S306,2032,0.01041666666666667
S306,2033,0.01041666666666667
S306,2034,0.01041666666666667
S306,2035,0.01041666666666667
S306,2036,0.01041666666666667
S306,2037,0.01041666666666667
S306,2038,0.01041666666666667
S306,2039,0.01041666666666667
S306,2040,0.01041666666666667
S306,2041,0.01041666666666667
S306,2042,0.01041666666666667
S306,2043,0.01041666666666667
S306,2044,0.01041666666666667
S306,2045,0.01041666666666667
S306,2046,0.01041666666666667
S306,2047,0.01041666666666667
S306,2048,0.01041666666666667
S306,2049,0.01041666666666667
S306,2050,0.01041666666666667
S306,2051,0.01041666666666667
S306,2052,0.01041666666666667
S306,2053,0.01041666666666667
S306,2054,0.01041666666666667
S307,2022,0.01041666666666667
S307,2023,0.01041666666666667
S307,2024,0.01041666666666667
S307,2025,0.01041666666666667
S307,2026,0.01041666666666667
S307,2027,0.01041666666666667
S307,2028,0.01041666666666667
S307,2029,0.01041666666666667
S307,2030,0.01041666666666667
S307,2031,0.01041666666666667
S307,2032,0.01041666666666667
S307,2033,0.01041666666666667
S307,2034,0.01041666666666667
S307,2035,0.01041666666666667
S307,2036,0.01041666666666667
S307,2037,0.01041666666666667
S307,2038,0.01041666666666667
S307,2039,0.01041666666666667
S307,2040,0.01041666666666667
S307,2041,0.01041666666666667
S307,2042,0.01041666666666667
S307,2043,0.01041666666666667
S307,2044,0.01041666666666667
S307,2045,0.01041666666666667
S307,2046,0.01041666666666667
S307,2047,0.01041666666666667
S307,2048,0.01041666666666667
S307,2049,0.01041666666666667
S307,2050,0.01041666666666667
S307,2051,0.01041666666666667
S307,2052,0.01041666666666667
S307,2053,0.01041666666666667
S307,2054,0.01041666666666667
S308,2022,0.01041666666666667
S308,2023,0.01041666666666667
S308,2024,0.01041666666666667
S308,2025,0.01041666666666667
S308,2026,0.01041666666666667
S308,2027,0.01041666666666667
S308,2028,0.01041666666666667
S308,2029,0.01041666666666667
S308,2030,0.01041666666666667
S308,2031,0.01041666666666667
S308,2032,0.01041666666666667
S308,2033,0.01041666666666667
S308,2034,0.01041666666666667
S308,2035,0.01041666666666667
S308,2036,0.01041666666666667
S308,2037,0.01041666666666667
S308,2038,0.01041666666666667
S308,2039,0.01041666666666667
S308,2040,0.01041666666666667
S308,2041,0.01041666666666667
S308,2042,0.01041666666666667
S308,2043,0.01041666666666667
S308,2044,0.01041666666666667
S308,2045,0.01041666666666667
S308,2046,0.01041666666666667
S308,2047,0.01041666666666667
S308,2048,0.01041666666666667
S308,2049,0.01041666666666667
S308,2050,0.01041666666666667
S308,2051,0.01041666666666667
S308,2052,0.01041666666666667
S308,2053,0.01041666666666667
S308,2054,0.01041666666666667
S309,2022,0.01041666666666667
S309,2023,0.01041666666666667
S309,2024,0.01041666666666667
S309,2025,0.01041666666666667
S309,2026,0.01041666666666667
S309,2027,0.01041666666666667
S309,2028,0.01041666666666667
S309,2029,0.01041666666666667
S309,2030,0.01041666666666667
S309,2031,0.01041666666666667
S309,2032,0.01041666666666667
S309,2033,0.01041666666666667
S309,2034,0.01041666666666667
S309,2035,0.01041666666666667
